 epoch , batch , loss , ppl 
94,604,0.04345513880252838,1.0444131396369565
95,100,0.04543928802013397,1.0464874683591534
95,200,0.028346292674541473,1.0287518719824824
95,300,0.03970140218734741,1.0405000367668957
95,400,0.024411294609308243,1.024711689624758
95,500,0.03831516578793526,1.0390586570196942
95,600,0.04693988710641861,1.0480590053265515
95,604,0.03798576816916466,1.0387164499365025
96,100,0.061437275260686874,1.0633637952200603
96,200,0.029309533536434174,1.0297432852305448
96,300,0.038845840841531754,1.0396102058618601
96,400,0.0310046523809433,1.0314903027611875
96,500,0.04279234632849693,1.0437211398196935
96,600,0.038284722715616226,1.0390270253633398
96,604,0.042364805936813354,1.0432750022524775
97,100,0.06620750576257706,1.0684484033653305
97,200,0.03490610793232918,1.0355224768885674
97,300,0.03812278062105179,1.0388587767741755
97,400,0.02705787494778633,1.027427263342054
97,500,0.04277737811207771,1.0437055172927123
97,600,0.038463011384010315,1.0392122886227966
97,604,0.04387181997299194,1.044848417606197
98,100,0.05471128225326538,1.056235616681177
98,200,0.029410231858491898,1.0298469838725697
98,300,0.03249222785234451,1.0330258642832228
98,400,0.024405691772699356,1.0247059483486733
98,500,0.03521572798490524,1.0358431450523906
98,600,0.04089709371328354,1.0417448979302535
98,604,0.03636575862765312,1.0370350816607246
99,100,0.05478421598672867,1.0563126546974195
99,200,0.021136004477739334,1.0213609518546292
99,300,0.024428218603134155,1.024729031985817
99,400,0.025478258728981018,1.0258056037103593
99,500,0.03709714114665985,1.0377938284242851
99,600,0.04025578126311302,1.0410770281368062
99,604,0.03633809834718704,1.0370063973762222
100,100,0.0512121319770813,1.0525461482980105
100,200,0.025853991508483887,1.0261911049192562
100,300,0.03189512714743614,1.032409227926793
100,400,0.02311456948518753,1.0233837813839033
100,500,0.03409339487552643,1.0346812361409605
100,600,0.045474886894226074,1.0465247227978824
100,604,0.03704175725579262,1.0377363529557713
